video_id,comment_id,text,author,published_at,like_count
tH4HytdBzmM,Ugwx1F4YzFfkWVzQXIx4AaABAg,"Many Maths teachers (employed as a ""Maths Teacher"") do not have a degree in Maths or STEM at all. Only way to get staff. 

About 30% of the Maths Department I work in this is the case and worked in other schools where PE or IT teachers end up teaching Y7/8 Maths as not enough staff. We are so far from getting Maths specialists to teach even to 16. 

Can't agree more all should do just numeracy and finance instead of all doing Maths.",@Andy713uk,2023-01-08 19:49:08+00:00,0
tH4HytdBzmM,UgzgwHH0n6WKq26pD8F4AaABAg,"I have great issue with the government obsession with maths study up to 18... 2 of my sons were forced to redo GCSE maths into their college years because they didn't get quite a high enough grade in year 11, but despite not meeting what the government deem the required standard in one subject, their other grades were sufficient to get them into the vocational college courses they wanted and which they subsequently achieved without difficulty. Both hated being forced to pass GCSE maths by brute force. Sometimes people are just not wired the right way to do maths exams but can comfortably handle the daily requirement of basic numeracy and calculations. British education seems to lack any understanding that every student is different and good education provision should embrace more than just the academic.",@hologram1211,2023-01-08 19:45:57+00:00,21
tH4HytdBzmM,UgynWRhvDqo-CxNsqih4AaABAg,Despite having attended a grammar school I was absolutely useless at maths until I attended a technical college and encountered lecturers who were actually bothered whether their students learned from them.   The maths taught there was allied to the problems students would meet in the engineering industries from which most of them worked and so it ceased to be purely an academic exercise.   Suddenly maths had a reason for existing.    If Sunak expects pupils or students to learn maths he’ll have to provide a way of teaching it that relates to their working lives or social interests as well as good teachers who are capable of making the subject interesting to young people.,@tedbains6959,2023-01-08 19:44:22+00:00,7
tH4HytdBzmM,UgykCfUiMjdfffNkB854AaABAg,"You cannot deceive the people with artificial agendas, the people know whose interests you are protecting. These people deserve a fairer government.",@serdargoksu6143,2023-01-08 19:41:56+00:00,0
tH4HytdBzmM,UgzPWDgEflBBs3O9jqR4AaABAg,"Some brexiteers think 2+2=5,others know 2+2=4 but hate it!",@anthonywickham,2023-01-08 19:41:11+00:00,0
tH4HytdBzmM,UgzGZRriB7NFSY4PHEJ4AaABAg,"100% agree with a numeracy course I'm not very numeric but i can totally do maths (I actually have a degree in electronics despite having dyscalculia) so some more numeracy would have really helped me out. We did OCR in our school for GCSE back in 2000 of course I was doing foundation so we were told ""you can only get a D there is no way you get a higher grade on your paper"" so basically at 14/15 it was decided I and several other classed were going to fail our maths GCSE even if we got top marks in the course works and exam before we'd even started. a lot of people just gave up ""if we can't pas what's the point.""",@jonathanemptage1593,2023-01-08 19:41:02+00:00,0
tH4HytdBzmM,UgzsF82ZPmRenMOIsOp4AaABAg,How about teaching budgeting...home economics...dangers of adduiction...we have kids going off to uni without these basic skill...complex algorithms for example..pointless in todays world,@chrish961,2023-01-08 19:37:49+00:00,0
tH4HytdBzmM,UgxmqZ65OTjdXbOKztF4AaABAg,Maths: a Tory diversionary tactic just like the boring Royals bullshit,@mozartsbumbumsrus7750,2023-01-08 19:36:25+00:00,0
tH4HytdBzmM,UgwGDdQloS4QSRvazi54AaABAg,"More PR stunts from a failed leader and party, desperately trying to avoid losing so much public approval, that a general election becomes unavoidable!",@Altair885,2023-01-08 19:33:45+00:00,0
tH4HytdBzmM,Ugyw4ea6_qu89m5O53d4AaABAg,Sunak doesn't know the value of money.,@mozartsbumbumsrus7750,2023-01-08 19:32:46+00:00,0
tH4HytdBzmM,UgxtooHNVYEgD7a2A0V4AaABAg,How many Ministers do you think pass the advance maths at the A-level? This might be a good topic for study topic in their final year of gravitation!,@apezzero,2023-01-08 19:30:40+00:00,0
tH4HytdBzmM,UgyKuz4LG2rVve5OZf94AaABAg,I'm studying more so that I have less time to realise what is REALLY going on......,@ciaran82359,2023-01-08 19:30:07+00:00,0
tH4HytdBzmM,Ugwv1jAY4T70VbG8AgJ4AaABAg,Perhaps Truss and Kwartang can go to night school 😂😂,@montyriviera795,2023-01-08 19:25:56+00:00,1
tH4HytdBzmM,Ugy3JPT5BpGZFUvbaW14AaABAg,"I thing all should learn and understand the computing - as quite likely advocated elegantly and method s of comparison, breakeven, marginal costs / benefits and many more theoretical and applied principles!",@apezzero,2023-01-08 19:25:12+00:00,0
tH4HytdBzmM,UgzYpU037FOp73BV-op4AaABAg,"Yea, good suggestions from you Phil, as an ex-teacher.
 
But when will these clowns learn that 'one size fits all' does not work and is not achievable? I really like the notion of applied everday numeracy; but that certainly will not be what they after achieving. 

It's like 'every child must be able to code' ... and 'more tests'. as if that was a ever a good way to instil deeper understanding. I think somehow they see the future as filled with designers and boffins ... and not the guy who has to whip out a toolkit to fix something. It equates to their dismal understanding of real life.",@stevekirkby6570,2023-01-08 19:24:31+00:00,0
tH4HytdBzmM,Ugz-cpI79HT14U2UQgd4AaABAg,Had subtitles on and it said “Sonic” instead of “Sunak”. Think YouTube has predicted a better PM,@Callofdootie,2023-01-08 19:23:26+00:00,0
tH4HytdBzmM,Ugzw-ONYa0sa33B3_lF4AaABAg,"I have a base level of maths (O level in maths and GCSE in statistics - qualifications from the 70s) but throughout my life I have been gobsmacked by the sheer ignorance of people who had a ""better"" eduction than me when it came to basic calculations.
In my 20s I went on to study Philosophy and a language (Spanish) and have been further gobsmacked by people who who don't understand how language and logic work.
I was ghosted by someone who took offence that, as gay man, I objected to the use of the word ""poncey"".  ""That's not what I mean.  It's not homophobic"". Read some Wittgenstein ¡joder!",@martinmaynard141,2023-01-08 19:23:06+00:00,0
tH4HytdBzmM,Ugymlpebau4M2mx3BvR4AaABAg,Red meat for the stuffy old traditionalists. Makes a change from fox hunting I suppose.,@Maltloaflegrande,2023-01-08 19:22:01+00:00,1
tH4HytdBzmM,UgwM4knVAdHLol4xOkJ4AaABAg,"I work with numbers every day. Even for me having to do maths up to GSSE was pointless, if there's anything I don't know it's only ever a 2 min Google away. Glad I didn't waste twoore years memorising it",@owenthomas5103,2023-01-08 19:21:25+00:00,0
tH4HytdBzmM,Ugxfr1_OXzk4LKIOtNh4AaABAg,"At my school evryone did General Studies, and there were lessons for maths, English and (I think) French if you weren't doing those subjects at A  level.  Some of us were exempt if we had enough workload.",@himoffthequakeroatbox4320,2023-01-08 19:19:40+00:00,2
tH4HytdBzmM,UgwjsqO13NSH6DHLQ354AaABAg,Instead i propose to teach the use of knife and fork. Maybe as an extra qualification the use of a spoon. Would make more sense. (At least what i observed when i was in the UK),@clemenshampel,2023-01-08 19:19:32+00:00,0
tH4HytdBzmM,Ugy3-LicH0gAV5KQVch4AaABAg,In Scotland we used to split it ..we hade o grade Arthimatic and a separate O grade for Maths,@kiltyk1148,2023-01-08 19:14:15+00:00,0
tH4HytdBzmM,UgxfaCr7f8Ph1pAULQ14AaABAg,Yes let's keep teaching maths so you can work at a supermarket on a till that does it all for you!! I've worked with people who are fantastic at certain types of jobs but can't do much numerically.,@davidhooper1767,2023-01-08 19:12:06+00:00,1
tH4HytdBzmM,UgwUh4RLoUKEHxBu9hV4AaABAg,"I think this government are doing a good job of teaching maths to the people now. I need this much, but I only earn this much, how do I afford it, what do I have to miss out on.",@maximushaughton2404,2023-01-08 19:11:08+00:00,0
tH4HytdBzmM,UgwneRRe5nQaTUafN9R4AaABAg,"Kids need functional maths to get a good grounding for everyday life through financial education. WHO’s seriously going to be doing calculus, algebra and whatnot if you’re not doing A level. What a joke.",@mhoppy6639,2023-01-08 19:08:50+00:00,0
tH4HytdBzmM,UgzS0MErjQqgeeUdOTl4AaABAg,When I was young we studied arithmetic and maths. Arithmatic up  to o level covered all needs for core requirements for non science or engineering work.,@josephhenry4725,2023-01-08 19:03:54+00:00,0
tH4HytdBzmM,Ugwbf-i_1-vQMPvfSC94AaABAg,"It sounds very useful and applied. It isn't, at least not necessarily.  (Sorry, you just said that).  For finance & beancountancy, the maths isn't hard - working out what maths you need to do is.  I'd add (sorry) that statistics is really a separate subject.
Meanwhile, the Tory party is replete with graduates in fairy tales (Swayne, Bentun) & the olden days when men wore dresses (Johnson, Rees-Mogg).",@himoffthequakeroatbox4320,2023-01-08 19:02:42+00:00,0
tH4HytdBzmM,Ugz7St4findxBqjmVbt4AaABAg,"Don't get depressed with all this Moorhouse anti Britain BS
Another good news project for the UK creating thousands of jobs and  Billions of pound.( no investment in the uk this labour clown man is a joke.)
Britain issued its first spaceport licence on Wednesday, paving the way for the country’s maiden satellite launch later this year as it looks to become Europe’s leading space industry player. The licence was issued to Spaceport Cornwall.

The Civil Aviation Authority (CAA), the UK regulator, also said it was in “very advanced stages” with Virgin Orbit , Richard Branson’s small satellite service provider, for additional licences needed for the launch itself.

ADVERTISEMENT

The issue of the spaceport licence to the site in Newquay, Cornwall, puts Britain one step closer to becoming the first country in Europe from where satellites can be launched into orbit.",@haveyaseenmiwhippet9069,2023-01-08 19:01:38+00:00,0
tH4HytdBzmM,Ugyw0ErRnJvSjQxplKF4AaABAg,"The Tories have one idea: Lower taxes for the Rich and make everyone else pay for it with inadequate public services. 
They're Duds. Failed human beings.",@mrnobody3161,2023-01-08 19:01:17+00:00,0
tH4HytdBzmM,UgwHWfHcZnF9_QBwv6t4AaABAg,"*MATH QUESTION:* If you have three companies tendering for a government contract and *Company A* has *£3m turnover* and *40%* of its business is in the required sector, *Company B* has *£5m turnover* and *20%* of its business is in the required sector, *Company C* has *£6m turnover* and *10%* of its business is in the required sector, how long does it take the average Tory Minister to give the contract to his mate down the road who runs a pub?",@lellyparker,2023-01-08 19:01:13+00:00,115
tH4HytdBzmM,UgyYwq6NCJhLqWGvb2d4AaABAg,"Maffs Q. If a buisness manager drops a bollock, 
How many bollocks are there left?

Was Sunak taking the piss out of Truss and Kwarteng for not being 
able to add up? Is this another deadcat distraction?

Longer teaching does not mean better, and you can not teach 
someone who does not want to learn. 
Let's instead champion freedom of choice. Our system allows 
young adults an early choice of future carreers.

After GCSEs, A-levels are not the only way to proceed. 
There are many examination bodies that already cater for buisness. 
For example, City & Guilds.",@johnrobertsmith9914,2023-01-08 19:01:07+00:00,0
tH4HytdBzmM,UgzKBicZKH0jVOZFx8t4AaABAg,I have a very basic understanding of statistics but I find that it is offten better then most. They don`t even understand why it is important more than.,@antoniaweber8074,2023-01-08 19:01:01+00:00,0
